gene_id,split_role,experiment_group
4b9389bb4e7ba51d96350083750fbffc1f2a5b0f569b330f3b605cc9e252018d,train,G-S
4b9389bb4e7ba51d96350083750fbffc1f2a5b0f569b330f3b605cc9e252018d,train,G-E
4bb445273336685f6b61640354ae9e9896bfdb787c2a1dcc1951362615578b66,test,G-S
4bb445273336685f6b61640354ae9e9896bfdb787c2a1dcc1951362615578b66,test,F-S
4bb445273336685f6b61640354ae9e9896bfdb787c2a1dcc1951362615578b66,test,G-E
4bb445273336685f6b61640354ae9e9896bfdb787c2a1dcc1951362615578b66,test,F-E
4bb93e685c970be6b5d00099f4a13327a288f11960d43684ff013ead7266b978,train,F-S
4bb93e685c970be6b5d00099f4a13327a288f11960d43684ff013ead7266b978,train,F-E
4bb9a0f46a2c1717b80a6789e011aab82d54f457a4a1640baa6b556665afcf17,train,G-S
4bb9a0f46a2c1717b80a6789e011aab82d54f457a4a1640baa6b556665afcf17,train,G-E
4bc04c40f2a5e464f5d388b8d128198632abf635c81c7bb4a19c9330fe6be2b4,train,F-S
4bc04c40f2a5e464f5d388b8d128198632abf635c81c7bb4a19c9330fe6be2b4,train,F-E
4bcba3c40a11b5eb891a879f94b62948bde2f38e213a72e52ba4bb957cb9e402,train,F-S
4bcba3c40a11b5eb891a879f94b62948bde2f38e213a72e52ba4bb957cb9e402,train,F-E
4bcbf4accf3458146a49cdcab858bfd47d20d8faefdacf1372ffe2afd00450a9,test,G-S
4bcbf4accf3458146a49cdcab858bfd47d20d8faefdacf1372ffe2afd00450a9,test,F-S
4bcbf4accf3458146a49cdcab858bfd47d20d8faefdacf1372ffe2afd00450a9,test,G-E
4bcbf4accf3458146a49cdcab858bfd47d20d8faefdacf1372ffe2afd00450a9,test,F-E
4bd5388c9b65bf32921efbd5bd6813c0d23247e0b2c04e381509334763756d0c,test,G-S
4bd5388c9b65bf32921efbd5bd6813c0d23247e0b2c04e381509334763756d0c,test,F-S
4bd5388c9b65bf32921efbd5bd6813c0d23247e0b2c04e381509334763756d0c,test,G-E
4bd5388c9b65bf32921efbd5bd6813c0d23247e0b2c04e381509334763756d0c,test,F-E
4bf504cd675faf6babf676b2274ea803ce555f2d158077aa48a9dfdd2b8ce190,train,F-S
4bf504cd675faf6babf676b2274ea803ce555f2d158077aa48a9dfdd2b8ce190,train,F-E
4bfa6b34abba398805bbe888e6876d7ac37525b5f2c615875878400ddae77c4a,train,G-S
4bfa6b34abba398805bbe888e6876d7ac37525b5f2c615875878400ddae77c4a,train,G-E
4c00449ac37a1c649a9824953d4ba88df3b471268ac8746316d5291390703c1c,train,F-S
4c00449ac37a1c649a9824953d4ba88df3b471268ac8746316d5291390703c1c,train,F-E
4c14d23b87a376493833b4b4a4bcca4f8e0df5636beb94771e59563315b26878,train,F-S
4c14d23b87a376493833b4b4a4bcca4f8e0df5636beb94771e59563315b26878,train,F-E
4c2b8f212b0a2b1ffc82ea48ae910a567e2ff5e5d04f758eb2a4ca88004e0451,train,F-S
4c2b8f212b0a2b1ffc82ea48ae910a567e2ff5e5d04f758eb2a4ca88004e0451,train,F-E
4c38d61ec2a1656a0fd86cf742a66dfe677ccfc02c57e5d99920eaba9e464083,test,G-S
4c38d61ec2a1656a0fd86cf742a66dfe677ccfc02c57e5d99920eaba9e464083,test,F-S
4c38d61ec2a1656a0fd86cf742a66dfe677ccfc02c57e5d99920eaba9e464083,test,G-E
4c38d61ec2a1656a0fd86cf742a66dfe677ccfc02c57e5d99920eaba9e464083,test,F-E
4c54f893d09dfd1e6a485f5bf9e7d99d144e085a4dd516a963c82050a4e7ea8c,train,G-S
4c54f893d09dfd1e6a485f5bf9e7d99d144e085a4dd516a963c82050a4e7ea8c,train,G-E
4c626bf1b146f2575dde55ed3c237ce83c7cf70ec9844e6df6da249296e3fec4,test,G-S
4c626bf1b146f2575dde55ed3c237ce83c7cf70ec9844e6df6da249296e3fec4,test,F-S
4c626bf1b146f2575dde55ed3c237ce83c7cf70ec9844e6df6da249296e3fec4,test,G-E
4c626bf1b146f2575dde55ed3c237ce83c7cf70ec9844e6df6da249296e3fec4,test,F-E
4c6392edc468caf1fa221845ae874d27ed13de1d5aeba0ee0750cd5470b0acb0,train,F-S
4c6392edc468caf1fa221845ae874d27ed13de1d5aeba0ee0750cd5470b0acb0,train,F-E
4c6b6f13a1d345849da33449b3b5e7410a42a18fe5ecf79500058a4edf377a7f,train,G-S
4c6b6f13a1d345849da33449b3b5e7410a42a18fe5ecf79500058a4edf377a7f,train,G-E
4c6ed56c64bd184acb02bfcdcf6151586939e5f07bf061ef6311c63ef75d156b,test,G-S
4c6ed56c64bd184acb02bfcdcf6151586939e5f07bf061ef6311c63ef75d156b,test,F-S
4c6ed56c64bd184acb02bfcdcf6151586939e5f07bf061ef6311c63ef75d156b,test,G-E
4c6ed56c64bd184acb02bfcdcf6151586939e5f07bf061ef6311c63ef75d156b,test,F-E
4c6feb3bd725f6a2aa7bb4e1e3f4ba28e81d9e25a1067ad7ca1c7ecfe49f0949,train,G-S
4c6feb3bd725f6a2aa7bb4e1e3f4ba28e81d9e25a1067ad7ca1c7ecfe49f0949,train,G-E
4c818f464b6dab7195a5e42c7e9bf8c5c9f16650c3ec756de4d10b8939a1dbc9,train,F-S
4c818f464b6dab7195a5e42c7e9bf8c5c9f16650c3ec756de4d10b8939a1dbc9,train,F-E
4cdf4e724e042d21b56f0c3ad983fcd15dbdf6afe2db1aabbfe7838c059fb0de,train,G-S
4cdf4e724e042d21b56f0c3ad983fcd15dbdf6afe2db1aabbfe7838c059fb0de,train,G-E
4d0bf8e716bdd0b6b18fcb33f4f9c67a08c49eac2db74fa5dccce04bdef41164,train,F-S
4d0bf8e716bdd0b6b18fcb33f4f9c67a08c49eac2db74fa5dccce04bdef41164,train,F-E
4d0de013f22386dccb4dde3a124320d8218ffa1c3fe79bc4c428d59b0e409b84,train,G-S
4d0de013f22386dccb4dde3a124320d8218ffa1c3fe79bc4c428d59b0e409b84,train,G-E
4d13d43930dad527cf28851f394a86bdfa041c376cc5395c6184a7a40def7c90,train,G-S
4d13d43930dad527cf28851f394a86bdfa041c376cc5395c6184a7a40def7c90,train,G-E
4d143e460156d19eb8e514a727a38ca92acc0901f0fb29a7290121586a2a0074,train,F-S
4d143e460156d19eb8e514a727a38ca92acc0901f0fb29a7290121586a2a0074,train,F-E
4d1dc57ee337aaac14b8cde6c0daf92864a7fd311bf965700b56cade3cea012b,train,F-S
4d1dc57ee337aaac14b8cde6c0daf92864a7fd311bf965700b56cade3cea012b,train,F-E
4d24ec17824db0fdad92436971159b39aa88b835b94c7387e6b576d81bf57153,train,G-S
4d24ec17824db0fdad92436971159b39aa88b835b94c7387e6b576d81bf57153,train,G-E
4d26bdde8c3c4db5374d7d349ddff02abba30798b5c403539e0eec47effdea88,test,G-S
4d26bdde8c3c4db5374d7d349ddff02abba30798b5c403539e0eec47effdea88,test,F-S
4d26bdde8c3c4db5374d7d349ddff02abba30798b5c403539e0eec47effdea88,test,G-E
4d26bdde8c3c4db5374d7d349ddff02abba30798b5c403539e0eec47effdea88,test,F-E
4d33f3d4fda1a9968e7d48966402dd299e9ccaa3d4bee99e630a56f0ea79d1f0,train,G-S
4d33f3d4fda1a9968e7d48966402dd299e9ccaa3d4bee99e630a56f0ea79d1f0,train,G-E
4d39a21ebb45aacd0b5a95e60a6dbe5593de8199a806d8b29f31e388f8f96a5d,train,G-S
4d39a21ebb45aacd0b5a95e60a6dbe5593de8199a806d8b29f31e388f8f96a5d,train,G-E
4d39d0c4bf99995b460ba920dd47b01cc3d835767b3968dc19c512e1e849f2fc,train,F-S
4d39d0c4bf99995b460ba920dd47b01cc3d835767b3968dc19c512e1e849f2fc,train,F-E
4d4f361fa0232c8d5fa6b9376b2d4943e0f46ec75e9958b839610bcfb03c9e16,train,F-S
4d4f361fa0232c8d5fa6b9376b2d4943e0f46ec75e9958b839610bcfb03c9e16,train,F-E
4d581cda7b49d344883a73137157eefcc325154be860d6cc81724dba74a4cfc9,train,G-S
4d581cda7b49d344883a73137157eefcc325154be860d6cc81724dba74a4cfc9,train,G-E
4d63661e0a3042f77237cb3cbb2dc3e4e5937710ed381f5ec8fbaba6b50daca5,train,F-S
4d63661e0a3042f77237cb3cbb2dc3e4e5937710ed381f5ec8fbaba6b50daca5,train,F-E
4d66bcde31fec479113496326b9749402e8f04f9f69cf6d859fa378ecfdc3ad0,train,F-S
4d66bcde31fec479113496326b9749402e8f04f9f69cf6d859fa378ecfdc3ad0,train,F-E
4d67e40b4f62cde6c4c1a6c521ce5ef95db22ab6c29cccd8906705bcc6b394f4,train,G-S
4d67e40b4f62cde6c4c1a6c521ce5ef95db22ab6c29cccd8906705bcc6b394f4,train,G-E
4d71dbfff3af015dc1fff96895e8017dcf2d1e1835a8ff87a2c717f0830b1a55,train,G-S
4d71dbfff3af015dc1fff96895e8017dcf2d1e1835a8ff87a2c717f0830b1a55,train,G-E
4d86fcce099caa403e05ed9e20c1bc936e3b3f375c9bffdd9554f33eb4306828,test,G-S
4d86fcce099caa403e05ed9e20c1bc936e3b3f375c9bffdd9554f33eb4306828,test,F-S
4d86fcce099caa403e05ed9e20c1bc936e3b3f375c9bffdd9554f33eb4306828,test,G-E
4d86fcce099caa403e05ed9e20c1bc936e3b3f375c9bffdd9554f33eb4306828,test,F-E
4d8cbd056c2c7b80541aa9c07a0aefa91889b9c30060d4777352239488f7c827,dev,G-S
4d8cbd056c2c7b80541aa9c07a0aefa91889b9c30060d4777352239488f7c827,dev,F-S
4d8cbd056c2c7b80541aa9c07a0aefa91889b9c30060d4777352239488f7c827,dev,G-E
4d8cbd056c2c7b80541aa9c07a0aefa91889b9c30060d4777352239488f7c827,dev,F-E
4d92073ccbda0433fb3e649f14117ce5ba7f918fd012fc9c0a960bc1ae019d09,train,G-S
4d92073ccbda0433fb3e649f14117ce5ba7f918fd012fc9c0a960bc1ae019d09,train,G-E
4da6477fed684fbc54761c4ec7142d9ea67a945597fcf3faf2224069b079320c,train,G-S
4da6477fed684fbc54761c4ec7142d9ea67a945597fcf3faf2224069b079320c,train,G-E
4db9da2c5a7e16d55d05d8eb80163d3d9e9cca969c0cb638395f5d5b4ccfb99f,train,F-S
4db9da2c5a7e16d55d05d8eb80163d3d9e9cca969c0cb638395f5d5b4ccfb99f,train,F-E
4dc8fd13ad0ce370d8808f7d4194105eeeb3eadb497ca21c81cf348650be62e8,dev,G-S
4dc8fd13ad0ce370d8808f7d4194105eeeb3eadb497ca21c81cf348650be62e8,dev,F-S
4dc8fd13ad0ce370d8808f7d4194105eeeb3eadb497ca21c81cf348650be62e8,dev,G-E
4dc8fd13ad0ce370d8808f7d4194105eeeb3eadb497ca21c81cf348650be62e8,dev,F-E
4df0b252c5ad82c6aef9871d03008fe2015afcb10825cf37f5bd363a07163a9e,train,G-S
4df0b252c5ad82c6aef9871d03008fe2015afcb10825cf37f5bd363a07163a9e,train,G-E
4e0010d389ebc18282af04bc2421adc59ff6edf43c7217af1015b6a871052796,train,F-S
4e0010d389ebc18282af04bc2421adc59ff6edf43c7217af1015b6a871052796,train,F-E
4e18fc8649e2727f3728154f219e03e0b468d835b2fa29a71c6032b890b0d30b,test,G-S
4e18fc8649e2727f3728154f219e03e0b468d835b2fa29a71c6032b890b0d30b,test,F-S
4e18fc8649e2727f3728154f219e03e0b468d835b2fa29a71c6032b890b0d30b,test,G-E
4e18fc8649e2727f3728154f219e03e0b468d835b2fa29a71c6032b890b0d30b,test,F-E
4e1d9fc9394d5a2d2a4c36451ce6004f5dd386d50f9265b966e061bedf9446fb,train,G-S
4e1d9fc9394d5a2d2a4c36451ce6004f5dd386d50f9265b966e061bedf9446fb,train,G-E
4e1ddf37bb633cabf24dcf05ad29700faaed588e4428dd852bba8a3b94898f1e,train,F-S
4e1ddf37bb633cabf24dcf05ad29700faaed588e4428dd852bba8a3b94898f1e,train,F-E
4e3d41ee9eed3bbdd40dcddf2247568974c8c228f0a691206851933fba0dc67b,train,F-S
4e3d41ee9eed3bbdd40dcddf2247568974c8c228f0a691206851933fba0dc67b,train,F-E
4e52810b31292c5759ca65a77c8bbcdb862afb482259ded92d0e9b4b61d0a12b,train,G-S
4e52810b31292c5759ca65a77c8bbcdb862afb482259ded92d0e9b4b61d0a12b,train,G-E
4e6122b210d10d7ba45860c2b7f6e5d607727d60f02a8f90d675b3632bad0e99,test,G-S
4e6122b210d10d7ba45860c2b7f6e5d607727d60f02a8f90d675b3632bad0e99,test,F-S
4e6122b210d10d7ba45860c2b7f6e5d607727d60f02a8f90d675b3632bad0e99,test,G-E
4e6122b210d10d7ba45860c2b7f6e5d607727d60f02a8f90d675b3632bad0e99,test,F-E
4e6af3b6e36907de62272eb9e6dc0ed395f7d720380bd4c333dbe3ba1b471ca4,train,G-S
4e6af3b6e36907de62272eb9e6dc0ed395f7d720380bd4c333dbe3ba1b471ca4,train,G-E
4e85fccd455dd3ff32cda79dd384d5e66476fdee4df4d22bfac6485b9fa800e6,test,G-S
4e85fccd455dd3ff32cda79dd384d5e66476fdee4df4d22bfac6485b9fa800e6,test,F-S
4e85fccd455dd3ff32cda79dd384d5e66476fdee4df4d22bfac6485b9fa800e6,test,G-E
4e85fccd455dd3ff32cda79dd384d5e66476fdee4df4d22bfac6485b9fa800e6,test,F-E
4ea28d948700ee5cdf0e1490e86f756e0c083a9430a211a597c4112b55befadf,train,F-S
4ea28d948700ee5cdf0e1490e86f756e0c083a9430a211a597c4112b55befadf,train,F-E
4ea882740b6030c67be437fe2e59eba876597f2193cbf935c08eab51c9e869cd,train,F-S
4ea882740b6030c67be437fe2e59eba876597f2193cbf935c08eab51c9e869cd,train,F-E
4eb7464a68ec44ec60adf8a713fcdb58d9440cc2d762abd75c059ed2bbb0ebb6,train,F-S
4eb7464a68ec44ec60adf8a713fcdb58d9440cc2d762abd75c059ed2bbb0ebb6,train,F-E
4ec29b5449f3b5a612c7e1893816d43f0b2fbc37b5735f753dbe512180602e09,train,F-S
4ec29b5449f3b5a612c7e1893816d43f0b2fbc37b5735f753dbe512180602e09,train,F-E
4ee1decb7ec590f4c73312bbbecea8db6306dc23b21a0020db7cce8546e5ee49,train,G-S
4ee1decb7ec590f4c73312bbbecea8db6306dc23b21a0020db7cce8546e5ee49,train,G-E
4ef42e3d066e5d068cd54ad979375d2b3439e51e508cc2e92f3f29e8992dc2da,test,G-S
4ef42e3d066e5d068cd54ad979375d2b3439e51e508cc2e92f3f29e8992dc2da,test,F-S
4ef42e3d066e5d068cd54ad979375d2b3439e51e508cc2e92f3f29e8992dc2da,test,G-E
4ef42e3d066e5d068cd54ad979375d2b3439e51e508cc2e92f3f29e8992dc2da,test,F-E
4f023b394b17e815ce9e47316f83307d961efc98a7a00567c304c2cd8476fba3,train,F-S
4f023b394b17e815ce9e47316f83307d961efc98a7a00567c304c2cd8476fba3,train,F-E
4f0da8ffdb793d1fbe17202e820f46dd2d90221da7f931432ed5eeccf533a547,train,G-S
4f0da8ffdb793d1fbe17202e820f46dd2d90221da7f931432ed5eeccf533a547,train,G-E
4f3b4735f1ff2938753a167a473abd5effef3c6521d678141557684dbd147ce2,train,G-S
4f3b4735f1ff2938753a167a473abd5effef3c6521d678141557684dbd147ce2,train,G-E
4f3f5b59215566a6c01ff74389aa01cbb5a694757d73c184720cdebcace86668,test,G-S
4f3f5b59215566a6c01ff74389aa01cbb5a694757d73c184720cdebcace86668,test,F-S
4f3f5b59215566a6c01ff74389aa01cbb5a694757d73c184720cdebcace86668,test,G-E
4f3f5b59215566a6c01ff74389aa01cbb5a694757d73c184720cdebcace86668,test,F-E
4f4e52e36c8b94a5abd9b4583cbc283707e1ab2403febc916703f969b56a09ce,train,G-S
4f4e52e36c8b94a5abd9b4583cbc283707e1ab2403febc916703f969b56a09ce,train,G-E
4f71fbd661eb31ef0df0df1e6320a7352fc97500e44053353913e87490cb17bc,test,G-S
4f71fbd661eb31ef0df0df1e6320a7352fc97500e44053353913e87490cb17bc,test,F-S
4f71fbd661eb31ef0df0df1e6320a7352fc97500e44053353913e87490cb17bc,test,G-E
4f71fbd661eb31ef0df0df1e6320a7352fc97500e44053353913e87490cb17bc,test,F-E
4f83312f3976b84106ce6f08b4fade2b3dfbd18eeebe10b2d671c78f0f5ece48,train,F-S
4f83312f3976b84106ce6f08b4fade2b3dfbd18eeebe10b2d671c78f0f5ece48,train,F-E
4fa29d6ffebaa2cad6fd2e6b903d42ef4c98a78b2456411b7362f8fe30a439d1,test,G-S
4fa29d6ffebaa2cad6fd2e6b903d42ef4c98a78b2456411b7362f8fe30a439d1,test,F-S
4fa29d6ffebaa2cad6fd2e6b903d42ef4c98a78b2456411b7362f8fe30a439d1,test,G-E
4fa29d6ffebaa2cad6fd2e6b903d42ef4c98a78b2456411b7362f8fe30a439d1,test,F-E
4fbdad3200ce1543e50e2e42203d097b8e280dbfa6ff855da5a4fb5d424133fd,test,G-S
4fbdad3200ce1543e50e2e42203d097b8e280dbfa6ff855da5a4fb5d424133fd,test,F-S
4fbdad3200ce1543e50e2e42203d097b8e280dbfa6ff855da5a4fb5d424133fd,test,G-E
4fbdad3200ce1543e50e2e42203d097b8e280dbfa6ff855da5a4fb5d424133fd,test,F-E
4fc00d12346bcb6d97aad84ace1c5983d0f53eba1da2c1918b6093664d3e8380,train,F-S
4fc00d12346bcb6d97aad84ace1c5983d0f53eba1da2c1918b6093664d3e8380,train,F-E
4fd8ecdc4ec1c2a4932c8f7e7d2a0e000c26fdbeb2e9677a3925ef1886bd9dff,train,F-S
4fd8ecdc4ec1c2a4932c8f7e7d2a0e000c26fdbeb2e9677a3925ef1886bd9dff,train,F-E
4fdcd4bba2081f732e50ae062a04ffcbe318f3193bda807c5e35603e285a9abb,test,G-S
4fdcd4bba2081f732e50ae062a04ffcbe318f3193bda807c5e35603e285a9abb,test,F-S
4fdcd4bba2081f732e50ae062a04ffcbe318f3193bda807c5e35603e285a9abb,test,G-E
4fdcd4bba2081f732e50ae062a04ffcbe318f3193bda807c5e35603e285a9abb,test,F-E
4fe0dccc6971979b8e3ddca2a6ade57b2bd15153957e87fdc4029fa7e5e119c1,train,G-S
4fe0dccc6971979b8e3ddca2a6ade57b2bd15153957e87fdc4029fa7e5e119c1,train,G-E
4ff04adf0aac3ac33cc419b55403a61e3d9e0c7703051631fe738705f5ddb459,test,G-S
4ff04adf0aac3ac33cc419b55403a61e3d9e0c7703051631fe738705f5ddb459,test,F-S
4ff04adf0aac3ac33cc419b55403a61e3d9e0c7703051631fe738705f5ddb459,test,G-E
4ff04adf0aac3ac33cc419b55403a61e3d9e0c7703051631fe738705f5ddb459,test,F-E
50139322bbb6a60c61431cc88d309bd3143744fe2d93796c04af0bb00a6de395,train,G-S
50139322bbb6a60c61431cc88d309bd3143744fe2d93796c04af0bb00a6de395,train,G-E
5029b570a17ecd8868fe78068ce513ee04d413be5c3383c4eef1b409141c3fda,test,G-S
5029b570a17ecd8868fe78068ce513ee04d413be5c3383c4eef1b409141c3fda,test,F-S
5029b570a17ecd8868fe78068ce513ee04d413be5c3383c4eef1b409141c3fda,test,G-E
5029b570a17ecd8868fe78068ce513ee04d413be5c3383c4eef1b409141c3fda,test,F-E
503d0211fb51dcb00eac36479d5dd08fa9962b8e3ae0527984a6a83242636b96,train,F-S
503d0211fb51dcb00eac36479d5dd08fa9962b8e3ae0527984a6a83242636b96,train,F-E
509a47ee43dbe1afe339244c69bbbfb68f1d826ef1665c1ee76b18f1afc7db4b,train,G-S
509a47ee43dbe1afe339244c69bbbfb68f1d826ef1665c1ee76b18f1afc7db4b,train,G-E
50a7e136327c54c66914915c0791fde42698c86867d8c07bc7d00310f4ddaa7a,train,F-S
50a7e136327c54c66914915c0791fde42698c86867d8c07bc7d00310f4ddaa7a,train,F-E
50cf5d52a0c3ec4ad07ab46d7a5a832a6444c7e83e9a0f55c2b2d22e79d8d4a9,test,G-S
50cf5d52a0c3ec4ad07ab46d7a5a832a6444c7e83e9a0f55c2b2d22e79d8d4a9,test,F-S
50cf5d52a0c3ec4ad07ab46d7a5a832a6444c7e83e9a0f55c2b2d22e79d8d4a9,test,G-E
50cf5d52a0c3ec4ad07ab46d7a5a832a6444c7e83e9a0f55c2b2d22e79d8d4a9,test,F-E
50e7afcef59c954ea587a09897b135a034cd08f50ed3cb526fae03fde80a6d0c,dev,G-S
50e7afcef59c954ea587a09897b135a034cd08f50ed3cb526fae03fde80a6d0c,dev,F-S
50e7afcef59c954ea587a09897b135a034cd08f50ed3cb526fae03fde80a6d0c,dev,G-E
50e7afcef59c954ea587a09897b135a034cd08f50ed3cb526fae03fde80a6d0c,dev,F-E
50f6a255eb51be91140aacf33856d14d40d19973c55acae8762f47aac9a12b84,train,G-S
50f6a255eb51be91140aacf33856d14d40d19973c55acae8762f47aac9a12b84,train,G-E
50fa99c4fe37444c2070c4e6c29954404a2424a3a48064094d8592ecd3bd95ad,train,F-S
50fa99c4fe37444c2070c4e6c29954404a2424a3a48064094d8592ecd3bd95ad,train,F-E
510143f5b4912bb325fcc43f9cd37c832ce571b3df402a7d2c3d254def86e8be,train,F-S
510143f5b4912bb325fcc43f9cd37c832ce571b3df402a7d2c3d254def86e8be,train,F-E
512eb758f0bdd7377199c8f96db80c3e2232fb4c533995ec5653cc049a5fbff0,train,F-S
512eb758f0bdd7377199c8f96db80c3e2232fb4c533995ec5653cc049a5fbff0,train,F-E
5130af958e962670dc5ede6ac7228700cf64aee3945b51879938a25f572c6c18,train,F-S
5130af958e962670dc5ede6ac7228700cf64aee3945b51879938a25f572c6c18,train,F-E
5133612c487750dc0a7878b6e22fc6f4583897f8a8e441086ad4f9a00259aa0e,train,G-S
5133612c487750dc0a7878b6e22fc6f4583897f8a8e441086ad4f9a00259aa0e,train,G-E
516a1f84f7dfc767704720f6ddd0ed0b139ce4eb04e63ffdaec8e86be6251c8a,train,G-S
516a1f84f7dfc767704720f6ddd0ed0b139ce4eb04e63ffdaec8e86be6251c8a,train,G-E
516ae734493e6855552c9c3bc10482db197dbff3d3eaa0daadd6a3a5a92464c0,train,G-S
516ae734493e6855552c9c3bc10482db197dbff3d3eaa0daadd6a3a5a92464c0,train,G-E
51d115f9d385aaa50a2fca326f863604f9b3557ac37c8d27f0f98c6a1655614c,train,G-S
51d115f9d385aaa50a2fca326f863604f9b3557ac37c8d27f0f98c6a1655614c,train,G-E
51e0e0fdd0ba6fedad3b9b6b3242ad65f232fc274020efd63e2057b9a7f97786,dev,G-S
51e0e0fdd0ba6fedad3b9b6b3242ad65f232fc274020efd63e2057b9a7f97786,dev,F-S
51e0e0fdd0ba6fedad3b9b6b3242ad65f232fc274020efd63e2057b9a7f97786,dev,G-E
51e0e0fdd0ba6fedad3b9b6b3242ad65f232fc274020efd63e2057b9a7f97786,dev,F-E
51e734dc455bddd0206aa6efab491269af189c2ee7b637c9f37a85dfd12a1cd9,dev,G-S
51e734dc455bddd0206aa6efab491269af189c2ee7b637c9f37a85dfd12a1cd9,dev,F-S
51e734dc455bddd0206aa6efab491269af189c2ee7b637c9f37a85dfd12a1cd9,dev,G-E
51e734dc455bddd0206aa6efab491269af189c2ee7b637c9f37a85dfd12a1cd9,dev,F-E
51f80ea09493e520f8580349a96c8c2e2b97395ee815db86232907e856ebf67e,train,F-S
51f80ea09493e520f8580349a96c8c2e2b97395ee815db86232907e856ebf67e,train,F-E
51fc35be91258f518ee1eff14acc17837d3b41a0881ca6301d605fcdfb060e08,train,F-S
51fc35be91258f518ee1eff14acc17837d3b41a0881ca6301d605fcdfb060e08,train,F-E
51fc8a2ab06a245e2de5debb14031a52be682f62cbe3ad6cb85de70916b0e01e,train,G-S
51fc8a2ab06a245e2de5debb14031a52be682f62cbe3ad6cb85de70916b0e01e,train,G-E
521110554d8702eac02f62ef2d01fc482d53f7111a42b33e555d68ccb3608b3e,train,F-S
521110554d8702eac02f62ef2d01fc482d53f7111a42b33e555d68ccb3608b3e,train,F-E
5224cacf348f6472762850295737db3902dbc73c7142c7425dae4dba39b8d365,train,F-S
5224cacf348f6472762850295737db3902dbc73c7142c7425dae4dba39b8d365,train,F-E
523fc77345cfd094465efa782afd553add2614b11375347d9a233015f9a6e8b0,train,G-S
523fc77345cfd094465efa782afd553add2614b11375347d9a233015f9a6e8b0,train,G-E
523fc77345cfd094465efa782afd553add2614b11375347d9a233015f9a6e8b0,train,F-S
523fc77345cfd094465efa782afd553add2614b11375347d9a233015f9a6e8b0,train,F-E
524612baa7461c8049d30bc4b814e23b4c405b27456548d2d2675408cd3dbbe5,train,G-S
524612baa7461c8049d30bc4b814e23b4c405b27456548d2d2675408cd3dbbe5,train,G-E
524bbbea19441c44a969fcdbd08c1f0f563916553f173ef6e259ae1d3e81cb46,train,F-S
524bbbea19441c44a969fcdbd08c1f0f563916553f173ef6e259ae1d3e81cb46,train,F-E
5257025dc47db68a5f8d6787dac19c663f9af7a437deb661ae21de0e461fcf8f,train,G-S
5257025dc47db68a5f8d6787dac19c663f9af7a437deb661ae21de0e461fcf8f,train,G-E
525715b9f0a0018d625eca37668882742a549898c49d1c00ea03e383226c8194,test,G-S
525715b9f0a0018d625eca37668882742a549898c49d1c00ea03e383226c8194,test,F-S
525715b9f0a0018d625eca37668882742a549898c49d1c00ea03e383226c8194,test,G-E
525715b9f0a0018d625eca37668882742a549898c49d1c00ea03e383226c8194,test,F-E
5259ddb7753fbab018f486a3f226d735400697d0d842211c4594bc891912bb78,train,G-S
5259ddb7753fbab018f486a3f226d735400697d0d842211c4594bc891912bb78,train,G-E
525e0565602321ba51a857bdaaed4e8ec701acb4f7b2d89da96ab802bb93656a,train,F-S
525e0565602321ba51a857bdaaed4e8ec701acb4f7b2d89da96ab802bb93656a,train,F-E
52893179cf96a9144d88d725888530b66d277148fb77ed3f54e8007afdad3c41,test,G-S
52893179cf96a9144d88d725888530b66d277148fb77ed3f54e8007afdad3c41,test,F-S
52893179cf96a9144d88d725888530b66d277148fb77ed3f54e8007afdad3c41,test,G-E
52893179cf96a9144d88d725888530b66d277148fb77ed3f54e8007afdad3c41,test,F-E
52a4af049bc4cf204433a38e59bb30d58c44670729421fc2116c7add8754d608,train,G-S
52a4af049bc4cf204433a38e59bb30d58c44670729421fc2116c7add8754d608,train,G-E
52c39f5b04551570c70e9b0af96969bf55afa2b5110d13dd200fcc390c93fee6,train,F-S
52c39f5b04551570c70e9b0af96969bf55afa2b5110d13dd200fcc390c93fee6,train,F-E
52d333bf87bfb0b7e1ae78846dd07f58f0e979fdfa53a7eb7cb9626a15e7bddd,test,G-S
52d333bf87bfb0b7e1ae78846dd07f58f0e979fdfa53a7eb7cb9626a15e7bddd,test,F-S
52d333bf87bfb0b7e1ae78846dd07f58f0e979fdfa53a7eb7cb9626a15e7bddd,test,G-E
52d333bf87bfb0b7e1ae78846dd07f58f0e979fdfa53a7eb7cb9626a15e7bddd,test,F-E
52f4754a681d2d44eed088f9376010ccf0b021369ce63ae5a537e8468f559ba3,train,F-S
52f4754a681d2d44eed088f9376010ccf0b021369ce63ae5a537e8468f559ba3,train,F-E
52f881f464233f9448fae60a2ecfdebdc0180a8d91c1e8733df374d4feea925d,train,F-S
52f881f464233f9448fae60a2ecfdebdc0180a8d91c1e8733df374d4feea925d,train,F-E
5304b1cff1e4815d3627390f9623e2234f5a4fa86073527f4002a7b7d797e6fa,train,G-S
5304b1cff1e4815d3627390f9623e2234f5a4fa86073527f4002a7b7d797e6fa,train,G-E
5307f6844ce363f0e0b6cf468fca580ceae0e0fd0c2a5504270bd7af6f426b85,train,F-S
5307f6844ce363f0e0b6cf468fca580ceae0e0fd0c2a5504270bd7af6f426b85,train,F-E
5327701455e5b7037b724324ed38f1397db8745cfe7bed711ec8e3a2291a011b,train,F-S
