candidate_index,gene_id,split,super_pool,source_primary,generation_source,original_role,stratum
9812,e7493f44d7768e54126e89acfb69ef3737b05345011d371b98622dd7691c9cd4,validation,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
9813,ae2a77fd3fd3f8990982b003c3cd90d971fc014edc0e3d3ff836a46f1b56d12c,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
9814,afba314eb4f88b1610e9eafe7cd4f51a22bff832b88fe7a91098403e4507b6f0,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
9815,f90dd28a0fa87cb60ddc6e9427f7d4b174b4e90f188e82f2745d0c90a77168c6,test,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
9816,03dc055e0c5a6cf1b6461614e779fd9af73205b8368de662f138f742671f87d1,validation,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
9817,8655183867d6a2983081143c4f42e02426131c71ada0a35893c44a0eca6cc415,validation,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
9818,31f0c2836c7797554d88c96cf2a8bd82027a39edf7ae159e3a8b00403af78169,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
9819,b67c6f96330faee71567c71c1e0b3e2516451ff93877969f651f17138f17b04e,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
9820,a2ef4372f3fca5e8b7e08f58485210203437e1681a45e587ad0b4236596297f7,validation,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
9821,6d7b24888b3cf347ff758203f66c3b6fbec69a53d41160400926df22b5faa5a0,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
9822,f1125eea829af987281af001028023e6eddef96bee380ddfcf790e5b1b5bbc39,validation,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
9823,d3ac6a6d34d5f2a6a97c885f6438cb486622cccc2aad41c15ab90f1742e576c3,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
9824,1d10b7b3550f58ed2a9b098ce008f4d8e3fdc1ddef42005dbe078847328f7fb4,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
9825,e31d03e0834415051aa6ea5edd581ac14362c00887cbe5d73cdc4fec1ac03c32,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
9826,d6219b3047e99c5ac27a0c38ec7999290d666d9273f1ad3bc1f3d231da587ff8,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
9827,18eff55ee28967b8785fde3ad05a7ca72add37e5c48e049e72bcd6b682d724ec,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
9828,64b2f4476aa25999c6e6731a3890443c172bb57979bdb4ff0fee345b54360eca,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
9829,5f84284f9a1615b31337ab5791ad5f16a53c88bd1206ab99cd4fac049034cac6,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
9830,f570dd769d3ce617a468dc7a59388f1b5d8b52c10e5837a947a43ff94aa56e76,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
9831,baf1dba9d8293e7565f4bac42a0885ea8c2b8bb61182095e5171a90caf83fe77,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
9832,9cf14462ae8d50f64c1e2ba732d959e99e3f32af086e037c371ee2ea58fdeedc,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
9833,5d1627f1fa812c21405b2fe57235d75d04e29d105d4bf54f24a8f74012176662,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
9834,8444a04011aa410ce85a56cabf2cd8433bab17f5c6895846d244f882573ba8d2,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
9835,c5313c94160693ba984acd889cfe867ee5394abda7c8f45cbeca5e0b8de73285,test,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
9836,25223d379bd6e598b3f40698c64d55b56d1dc29872576a2a08d24f67b03e1b75,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
9837,c409f19f96fdece947237260e248d9afb40a8f4487370c55e48816973a05f28e,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
9838,e7a477138e3df1692eb2d04504aa25d622b71083284fd315973ed4b8619b3165,test,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
9839,0fdf8aac5e5261060ba732aefeafacab5812ab25de595c1e1bacc9665aa58631,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
9840,5a84bd8a3f8e220d547c33219cd670b0c63dcd6cebf161973ecb06db885ea689,validation,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
9841,486710c4b3f44662c4f00cdd85eafbaa19e2a141da8239a467323d533c320200,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
9842,dcd84ddbc5d8afd113056df3b7f483c483fa816a496230c13f1effad64ec7a4d,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
9843,8e1d4e6cc4eae28d027c12bf2d0599c19d1ebb37850ded21db597b2d8e01aafa,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
9844,728b765b9f758d8fe28547a49a8d467baa5ed0382fc196a26666c15862fb5611,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
9845,2cc05f5c324973de030c9c5a2731545c3065c26377b9b04ff0615e80f8380100,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
9846,84ce140eb24a776b9a78269c2327c94977eb521eaec9017552fa709d4ec6e097,validation,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
9847,c250e9de10a8afdf53ad01477304f0b29b14d8ed4b1f0aba3e9d7c6cf65a7043,test,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
9848,68d347f2b73c0780320085d382679001823630dc0c7e17d9bc137281dac6400a,test,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
9849,90aa0cac70cbd04d0197ba2241c6b450e22c7cf5aaad87afb3e95e1f6bc8f6a7,validation,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
9850,5d1686d3dc81e5b2c3ec395bfb00ff798a133bcfdc0173d2a2e3b0f5118d0f54,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
9851,0b5f576d75ab0ab6e56c9df16642961eeb7bf13c4ab69c35c2585a9a88c91960,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
9852,da6514ad206d3b5f8ab41973805055784ab0d2ef6b342b8a3f9d3a12f76b02d1,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
9853,8f7a7c6e95ed99076a0dfee664b41811b2ce909b752ae0b366f642b13098ce61,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
9854,d9c4f2177404bc2750c4d7a0162e42af82fcda3d24de59e004eb93a7d9298257,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
9855,6edd2e30406f2948d5a66a639fdd4b78cba46a0d38ecda0732c83334b172cc09,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
9856,df326a5829dd9e6f092611f7a488b442a171e77770956a5bbac0975a67c3cee2,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
9857,c42794ea3ffc90b1836b5e8e675cbf95949c5d82ae1e206a06e64a0b2ddcc256,test,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
9858,5062028a8e289459c0a94b6c0a7c39a2a66217b1638de51766c07a0bd5dac09d,validation,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
9859,cce4b4b6af5602619e9f1a3ebfc09f2b8c1d0794dee64787d0d73df9f0592bd1,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
9860,af98bc260f1845bb1263046eb65f529bc24a384bc66d0e66d895d39ccd849967,test,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
9861,9d3588fa62f4a2755dbe3b80ed3ac0185454842515be88e200b54f2c9cb37681,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
9862,cc7ed9dd134b246ed2637cac320b03130a60052057042134a3c012fbfde758f0,validation,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
9863,cbb033044860708bf5b1760a303b304af9e7ebf99063a9f2755ad64bc94ce5a6,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
9864,682971109d25dc5657194b51cfdc5197a49aacc5ce0b32f2a0719d22b6dc9522,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
9865,68ea0ad05c597b064d7d1d012cb6497c73eecba35c79a4d5863ead6b00eb9209,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
9866,f4e98f1e4ca7406635ba275cc64a203101cad9fce58e141dc63cc900f4130f1b,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
9867,fba2dbb343bf14b1c22ac4bde421dfcfed0a2a3c95fff03b917e5ad73574150a,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
9868,8ecc030579fc754af1de984f02351ebeb1f4a49181ac3c12e61bcf36d7724907,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
9869,8f3dd71139da18d9082a4543ba9b1c753c18d2f97eae3be14287e5bf240c1668,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
9870,e928b38ab5c2ce875d05dfd26e96d7f8a12fbdfb0496ced7b56065081263fe51,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
9871,ea52f4ad865f80b6cef5563ee16921f1d3948f19ecc9073b35e041965e31115b,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
9872,d93ae39887a8a6185b533e343ff7eef7d847834b913ea31fbd7c82c49e52b71e,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
9873,ed434fed265b00e055c22f5a72d539ee6bfd3f51b2ad458b3ff86970fd71c03c,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
9874,1de243de66b756d427b3bacf0927620906b5fbaf62b8e2136ae0b2c5c417c4b9,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
9875,8da0d28910b6045f2f75a3c2f19d8a2cce4e6969bc2e670677291677de47a395,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
9876,909aee4517920a43e895a60923d6125f1eafab2bee7e6c3888237c4ee58338f3,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
9877,bf4b427e3fe214c8e824848842e5ca1fb58c94bb17a758adc0793c3eaeb0f4a0,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
9878,c292c55745c255f75f47ab8bfa6add68b5616d09230341da3443e26ad18556e6,validation,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
9879,cb6044c15705284c3018ab924882c46d71cdb7964825cbdf12abfd6fee8f86ea,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
9880,e2a3c0f76f41925838d116f5fcc25ad1ea057125c4b58df359ce4d7656e3191c,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
9881,9e78a32f21f232e6479cff3ed4beaf729aa64eb2f4614d9db197548eba25bb33,test,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
9882,3be03b444d7473dff8e2e0273cf777e70f8df33e4523d3d7841c1a55ef610dff,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
9883,eb4d65812c5c1159db003e5c5b4c5553460ea38ce69fb7bcd6083cc1b76e5c7b,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
9884,4d10cbac5792677d37dfa476e786a9738358fd1c67335e7deb74d0a0e7016591,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
9885,696f1428ac90b62e6f1c6c893993027ef686cb14222d9d8e4e25d08c3425bcc9,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
9886,29757696d08ee4fe38e75d708555ed96ef3e18f7dda0951354ef3c14c2085d81,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
9887,2982b31555bd60049eed9bf1b524a979f158296af31f23f3f0df53028a1d3ad0,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
9888,edac5ca7d6625a9e7adfb8ccc57191356764b28dbb97f43b9c087c569c329ecd,validation,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
9889,49aadc5c9f97423a861a211b9cab21518a8c31511ea1b593017e4191ce53ac3f,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
9890,682339296bd61c4df3e44bed68af07e81dcda53abcd446472ba6d88d3db91ace,test,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
9891,1f7de29643b710c06dfb55e56c219759cb631866fbb7a9e0c91d88b98b9418fb,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
9892,1f569d223856ee586c9dea62761dc1c8554c1f5fffdd35277dece100af80c20b,test,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
9893,21e01d0b3d7561adffde3160bb64dc837bfe1c4811a7f782dc6a177e7772e9f1,test,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
9894,cc0c06183f511e17101bacebece39313810fec8008b0415db35dcd82118b205d,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
9895,2af201fce7ca541229557cac29e62b8f527698c190211adbe19c5cb9f4f5ff41,validation,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
9896,36e1fa06fd2d3333cd664c0ba8da42ca2f5afc567ef2ab1705aac88d16dd98a7,validation,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
9897,7a31c87dfa09c81d87e792af9763d29ee57690d6c838f0917f779e279c07e00e,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
9898,fa5694d6888c6c29690c4e7c049719db92d855444bc9f3a372e7f38fc1af0fff,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
9899,3a8a567cc9a370080bfe5cb4df68ff12701276a7e55a193953b3e3d32af8ede9,test,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
9900,7ca58db7a0ee40f9936d1e7f0df3b95b6d01990b5836e37b1177404e33d3dad5,test,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
9901,59d2bf0e35d335ec0e7747497845e265e5c532f381e9b3be667a86e182bfb8de,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
9902,80c5d268214567a0573f6ff732946b0a89c82ace857c4f54cd1158e432fddf9c,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
9903,8df5d62d246559b1e4b3945c65011313c22ed570573f26e385f46b0402e02c5c,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
9904,89147c0dd5f59979486c56b3468348657a11de7d5536fd8c908ded0acdf224ae,test,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
9905,1a83977c5811847bd520445beaea6f4e43292f7276c03e467d0adeccd3b20bdd,validation,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
9906,a7606f64e80b7b9ef5ba6cb7b832ce75d3ef12c75aae4b39f0aca7380327a0fc,validation,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
9907,0248a0ed260616fa552ec2f56ea00576851f88fe6cda1bc3fe4936b769414c8d,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
9908,ef94efa862a9b9fc8b82d03d98a278545f2fc16c91d352026866956b1d915c0b,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
9909,d04bb6b689af4b84ae1576b0b0a0059dd1886542b788f8f8dafd08efa2d0e7be,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
9910,e2975073493586e96847bfc45cedb67967d103762599409070f61d0a25e7e7bd,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
9911,aafabe5d1ac805785c63ced6cb68cbeb1e6c3c1e756a4594d065e52034959875,validation,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
9912,b711bbc217da3321fbc1b1b132979d1870040faf48e9b41faeb5286da96c23f7,validation,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
9913,a8c7d7aa7a75c4489030fc7d7a70363dd39c006b8c2eafb0dc4186d68e34510e,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
9914,814681866431bf243e3a6c57ccd4583c620187f24c8bbd879adfb24bba13ecfb,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
9915,a39970c9d39bbe114cdcfc69dd2bdfc19574e75bde8801ab8eba08e5f07716e2,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
9916,ccff824bd0681062aadb51867840535d85c2c1082d618eece7799b5a3aa88550,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
9917,4ac875504f73841a2f9ecc4660e2ae192565151cbac538947f8b671b575a7326,validation,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
9918,5b27f1391f0c922872ad38d86b65d14024eca6af11be27018f42581cd7fa4455,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
9919,4abcd650682862b09902632e839a7e2e621ed8b3ad7759501724460b22ea47ac,test,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
9920,9c18adc7a5dcc29225979acd23066a7920ef84a7e677630b2a7573f8bc69cb7e,train,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
9921,52d17d23c5272a85ed023b4486fe9f023136e5a46081ed28f97f031dbf7c07b7,test,historical20000,historical40000_lcmd,old_train,old_train,historical40000_lcmd|old_train
