candidate_pk,candidate_id,run_id,generation,candidate_order,chromosome_json,chromosome_hash,physical_key_hash,source,parent_candidate_id,parent_rank,clone_index,mutation_operator,mutation_strength,mutation_indices_json,hamming_distance_to_parent,lineage_id,status,validity_status,rejection_reasons_json,duplicate_of_sample_id,torque_ratio,historical_j,fitness_band,created_at,validated_at,completed_at
89,C000089,band_supplement_300_20260808_001,3,89,"[0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,2,0,0,0,1,1,1,1,1,2,2,2,0,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,0,0,0,0,2,1,1,1,1,1,0,0,0,2,2,1,1,1,1,1,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1]",692cc295692fbaad969ee7ba6d8c28d16e8efb11379d945baa84588a048429d2,dcf58fb54bb455fdde1219cc924db596ce1f516489741f53d69f66520bf9a0c9,improved_campaign_offspring,,,5,connected_region_repaint:small,0.022222222222222223,"[167,168,176,177]",4,BASE-C000422,completed,valid,[],,0.993411256968012,0.1206619785608838,B6,2026-08-08T18:00:04.747+02:00,2026-08-08T18:00:04.747+02:00,2026-08-08T18:05:43.927+02:00
90,C000090,band_supplement_300_20260808_001,3,90,"[2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,0,2,1,1,1,1,1,2,2,2,0,2,1,1,1,1,1,2,2,2,0,2,1,1,1,1,1,2,0,2,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1]",5f550b24b0b999199b6be17c2fe66fa1153b44efe28ca32e6eb2e6f25c7a3f54,09e7f01ee1517e827cc57a805266d17b68ddf7a190ae478cd40c3fca8aaab279,improved_campaign_offspring,,,6,rectangular_patch:small,0.011111111111111112,"[164,165]",2,BASE-C000973,completed,valid,[],,0.995800783574675,0.1175749034606379,B6,2026-08-08T18:05:44.104+02:00,2026-08-08T18:05:44.104+02:00,2026-08-08T18:09:00.913+02:00
91,C000091,band_supplement_300_20260808_001,4,91,"[2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,2,0,0,1,1,2,2,2,2,2,2,0,0,0,1,2,2,2,2,2,2,0,1,1,1,2,2,2,2,2,2,0,1,1,1,2,2,2,2,2,2,0,1,1,1,2,2,2,2,2,2,0,0,1,1,2,2,2,0,2,2,2,2,1,1,0,0,0,0,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1]",a83e3506e912a7e6ed17e04356f02aed6d86041798415f2ddc2652597e6cbba9,0fd173ab49804ec9023521846c8e842972ad084750b75a6821c79763676c7dbe,improved_campaign_offspring,,,1,boundary_growth:small,0.011111111111111112,"[55,65]",2,BASE-C000114,completed,valid,[],,0.5544069628263368,4.2850593230958305,B2,2026-08-08T18:09:01.229+02:00,2026-08-08T18:09:01.229+02:00,2026-08-08T18:12:10.712+02:00
92,C000092,band_supplement_300_20260808_001,4,92,"[0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,2,1,1,0,0,0,0,0,1,2,2,1,1,0,2,2,0,0,0,1,2,1,1,2,2,2,0,0,0,1,1,1,1,2,0,2,0,0,0,1,1,1,1,2,0,2,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,2,0,0,0,0,0,1,1,1,1,2,2,2,2,2,0,1,1,1,1,2,2,2,2,2,0,1,0,1,1,2,2,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1]",ddb5e6f9b62f34b7d1cddee2be27f0987f7b391d146f26e4ba7d77ca61b98f43,65930670d113aa93cf56e410314391a8a5172bf2dfb471795dbe5131a93e5bd0,improved_campaign_offspring,C000031,,2,connected_region_repaint:medium,0.06111111111111111,"[71,81,90,91,92,93,94,101,102,103,104]",11,BASE-C000131,completed,valid,[],,0.5896919072165315,3.8281225984293106,B2,2026-08-08T18:09:01.430+02:00,2026-08-08T18:09:01.430+02:00,2026-08-08T18:12:10.723+02:00
93,C000093,band_supplement_300_20260808_001,4,93,"[2,2,2,2,2,2,2,0,0,0,2,0,2,2,2,2,0,0,0,0,2,0,2,2,2,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,2,2,2,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1]",3635a7f7c72fc908268c76aa6d942bd59bc0e075926ba1d7a8959ce9ccec55d5,28ee35371cd9532da9e4d7f2567623b6d28bb33d4c4af837500ca821689860fa,improved_campaign_offspring,,,3,connected_region_repaint:large,0.18888888888888888,"[7,8,16,17,18,25,26,27,28,35,36,37,38,39,45,46,47,48,49,59,69,76,77,78,79,86,87,88,89,96,97,98,99,106,107,108,109,116,117,118,119,126,128,129,138,139]",46,BASE-C000482,completed,valid,[],,0.09898236598119277,8.972859423663158,B1,2026-08-08T18:09:01.546+02:00,2026-08-08T18:09:01.546+02:00,2026-08-08T18:12:10.730+02:00
94,C000094,band_supplement_300_20260808_001,4,94,"[2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,0,0,1,1,2,2,2,2,2,2,0,0,0,1,2,2,2,2,2,2,0,1,1,1,2,2,1,2,2,2,0,1,1,1,2,2,1,1,1,1,0,1,1,1,2,2,1,1,1,1,0,0,1,1,2,2,2,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1]",8dd6ac413c01bcdcc08939a71847589b7aed68a0c04fc8d7bdbf99c19d732626,fcc2b1a47b06bd8f742189df2d202d4c254ba3442c667ddbe944b4dd16a2c8f4,improved_campaign_offspring,,,4,connected_region_repaint:medium,0.07777777777777778,"[102,112,113,114,115,122,123,124,125,134,135,136,137,144,145,146]",16,BASE-C000114,completed,valid,[],,0.5698097055514251,4.083896400033254,B2,2026-08-08T18:09:01.646+02:00,2026-08-08T18:09:01.646+02:00,2026-08-08T18:12:10.733+02:00
95,C000095,band_supplement_300_20260808_001,4,95,"[0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,2,0,0,0,1,1,1,1,1,0,2,0,2,0,1,1,1,1,1,0,2,2,2,0,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,2,2,2,1,1,0,0,1,2,0,2,2,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1]",d0f295bd05e33bb96e16bb1befdac19a756acdd6ce9c41bbfe10207b2bff9fb9,3150b3b2e1646ef82213464f0cfa9df6b2479a81cfd2262689bb9797a6b86086,improved_campaign_offspring,,,1,boundary_growth:small,0.016666666666666666,"[32,33,42]",3,BASE-C000244,completed,valid,[],,0.6283390879543388,3.3348943188217954,B3,2026-08-08T18:12:10.965+02:00,2026-08-08T18:12:10.965+02:00,2026-08-08T18:16:11.079+02:00
96,C000096,band_supplement_300_20260808_001,4,96,"[2,0,0,0,0,2,2,2,2,1,2,0,0,0,0,2,2,2,2,1,2,2,2,0,0,2,2,2,2,1,2,0,2,2,0,2,2,1,1,1,2,0,0,0,0,1,1,1,1,1,2,2,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,2,2,0,0,0,0,1,0,1,1,2,2,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1]",cacdfea6cf6e760a5c38cca9351b8e2091c82c6fe98d90e3585e8512f7c74822,e470d8f3c54a92248ebec625ec8f57cd399d44a752e7cacba25b347dc55bdfe1,improved_campaign_offspring,,,2,rectangular_patch:medium,0.07777777777777778,"[1,2,3,4,5,6,7,8,11,12,13,14,15,16,17,18,25,26,27,28,35,36]",22,BASE-C000277,completed,valid,[],,0.35991969132476986,7.468755087142125,B1,2026-08-08T18:12:11.065+02:00,2026-08-08T18:12:11.065+02:00,2026-08-08T18:16:11.085+02:00
97,C000097,band_supplement_300_20260808_001,4,97,"[0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,2,2,0,0,0,1,1,1,1,2,2,2,2,2,0,1,1,1,1,2,2,2,2,2,0,1,1,1,1,2,2,2,0,2,0,1,1,1,1,2,2,2,0,0,0,0,0,1,1,2,2,0,0,0,0,0,0,1,1,2,2,0,0,0,0,0,1,1,1,2,0,0,0,0,0,0,0,1,1,2,2,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1]",6ca56a5af9adbbb2267d33050bfe8f765bf34e96e68982d1bb4d426d034082a6,ccef52d763e3199a93373a1306eefbb8da8a204a7c01b3ec45be9da7e2500377,improved_campaign_offspring,,,3,connected_region_repaint:medium,0.07222222222222222,"[83,93,94,102,103,104,112,113,114,121,122,123,124]",13,BASE-C000103,completed,valid,[],,0.6123677220662,3.626993202327218,B3,2026-08-08T18:12:11.165+02:00,2026-08-08T18:12:11.165+02:00,2026-08-08T18:16:11.085+02:00
98,C000098,band_supplement_300_20260808_001,4,98,"[2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,1,1,1,2,1,2,2,2,2,2,1,1,1,2,1,1,2,2,2,1,1,1,1,2,2,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1]",3400fb098b4c8c718ff7561974770c7fbec571d245a62bd86770ef8498a5d110,a5939d0970d28b62a17194fb17c2b8350487308a28400fde3507c9fbf1ccc0b8,improved_campaign_offspring,C000013,,1,rectangular_patch:medium,0.08333333333333333,"[23,24,25,26,34,35,36,43,44,45]",10,BASE-C000699,completed,valid,[],,0.684675811519832,3.069299858646353,B3,2026-08-08T18:16:11.298+02:00,2026-08-08T18:16:11.298+02:00,2026-08-08T18:21:17.473+02:00
99,C000099,band_supplement_300_20260808_001,4,99,"[0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,2,2,2,2,2,2,2,1,1,0,2,2,2,2,2,2,2,1,1,0,0,2,2,2,2,2,2,1,1,0,0,0,2,2,2,2,2,1,1,0,0,2,2,2,2,1,1,1,1,0,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,0,2,2,0,0,1,1,1,1,1,0,0,0,1,2,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,2,2,1,1]",40d1b59eba9454e11df6492d9817f7d926c59d9343d9a52d4837a7e94387d342,3a9d52d5e47618a3cef85c6b3dd7314c2b63f615d7859d1ada87dd26053fa507,improved_campaign_offspring,,,2,connected_region_repaint:medium,0.05555555555555555,"[144,154,155,156,157,164,165,166,176,177]",10,BASE-C000904,completed,valid,[],,0.7152268389671401,2.5762434672300785,B4,2026-08-08T18:16:11.398+02:00,2026-08-08T18:16:11.398+02:00,2026-08-08T18:21:17.475+02:00
100,C000100,band_supplement_300_20260808_001,4,100,"[2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,1,1,2,2,2,0,0,1,1,1,1,1,2,1,2,2,0,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,1,0,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1]",7a9b3d6288cb2009e57407f7d9bc3a4e342501e2c6cae659f7882306999e7c2a,20c13972fc6e07f80858c7e99f20d7fc24329f339a008635cde9551cd79b5a66,improved_campaign_offspring,C000068,,3,connected_region_repaint:medium,0.07222222222222222,"[127,137,145,146,147,155,156,157,158,165,166,167,177]",13,BASE-C000699,completed,valid,[],,0.7036477077839174,2.8140392186711667,B4,2026-08-08T18:16:11.498+02:00,2026-08-08T18:16:11.498+02:00,2026-08-08T18:21:17.484+02:00
101,C000101,band_supplement_300_20260808_001,4,101,"[2,0,0,0,0,0,0,0,1,1,2,0,0,0,0,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,0,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",6e16d550911ba3914cdbad3e6a0fdd14ab0e636bd9b20b3ffa3e50eb2bc086f0,c339dd29746769b25627d32e18ec11afd39d9eb69a72a748830e377798b9743a,improved_campaign_offspring,C000042,,4,connected_region_repaint:small,0.005555555555555556,[30],1,BASE-C000614,completed,valid,[],,0.7128677939252581,2.569418688187156,B4,2026-08-08T18:16:11.614+02:00,2026-08-08T18:16:11.614+02:00,2026-08-08T18:21:17.500+02:00
102,C000102,band_supplement_300_20260808_001,4,102,"[2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,0,2,2,2,2,0,1,1,1,1,0,0,2,2,2,0,2,2,2,1,0,0,0,0,0,0,2,2,2,1,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1]",b588ef5001a9f0be33d7081ef5010b060d9526ab2b1f424623371a84ccd7a44b,1ab6d079604ca9b18a5fc699cc384d8339e8f6d5884eae35fb330b7626be88da,improved_campaign_offspring,,,5,rectangular_patch:medium,0.03333333333333333,"[106,107,108,116,117,118]",6,BASE-C000522,completed,valid,[],,0.5637318589047785,4.038428945544825,B2,2026-08-08T18:16:11.719+02:00,2026-08-08T18:16:11.719+02:00,2026-08-08T18:21:17.500+02:00
103,C000103,band_supplement_300_20260808_001,4,103,"[2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,2,0,0,1,1,1,1,1,2,0,2,2,0,1,1,1,1,1,2,0,0,0,0,1,1,1,1,2,2,2,0,0,1,0,1,1,1,2,0,0,1,0,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,0,0,1,0,1,1,2,2,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1]",058dba69f190459e61fa4346060fdec8aeb6f753b4508ab582cc34327b50a8d7,b0006e856c3501cabcb83e0d1e21b548717af364b4e9d7a962049c728867a17b,improved_campaign_offspring,C000010,,6,connected_region_repaint:medium,0.027777777777777776,"[49,59,69,79,89]",5,BASE-C000428,completed,valid,[],,0.5153955846935436,4.581272690426581,B2,2026-08-08T18:21:17.691+02:00,2026-08-08T18:21:17.691+02:00,2026-08-08T18:25:46.494+02:00
104,C000104,band_supplement_300_20260808_001,4,104,"[2,2,2,1,1,1,1,1,1,1,2,2,0,0,1,1,1,1,1,1,2,2,2,2,2,1,1,1,0,0,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,1,1,1,1,1,1,2,2,2,2,1,1,1,1,1,1,2,2,2,2,2,2,1,1,1,1,0,2,2,2,2,2,1,1,1,1,0,2,2,2,2,2,1,1,1,1,0,0,2,2,2,2,1,1,1,1,0,0,0,0,0,2,1,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1]",df9afb5d477d70414b3ca97dd8b451569833f0e889a4af26366a85b49c047997,955bebffd37c57572e26a5a68dd25d2b0e7b4f476dc1cc1cd7e54e6a14e814f8,improved_campaign_offspring,,,1,connected_region_repaint:small,0.011111111111111112,"[12,13]",2,BASE-C000984,completed,valid,[],,0.8181529665944465,1.3849810902901545,B5,2026-08-08T18:25:46.710+02:00,2026-08-08T18:25:46.710+02:00,2026-08-08T18:33:14.497+02:00
105,C000105,band_supplement_300_20260808_001,4,105,"[2,2,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,0,2,2,2,2,0,1,1,1,1,0,0,2,2,2,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1]",294cc394e0ee536a2c411af0c473763affe3dfb918b0bad8fdc4486d4f636ad3,e07cff7c8993a47bec21e48f5e7e6bf67f7522b879bea12f91d27f7420dd0941,improved_campaign_offspring,,,2,rectangular_patch:small,0.011111111111111112,"[127,128]",2,BASE-C000492,completed,valid,[],,0.7948762866443592,1.4966845804471702,B4,2026-08-08T18:25:46.819+02:00,2026-08-08T18:25:46.819+02:00,2026-08-08T18:33:14.504+02:00
106,C000106,band_supplement_300_20260808_001,4,106,"[2,0,0,0,0,0,1,1,1,1,2,0,0,0,0,0,0,1,1,1,2,2,2,0,0,1,1,1,1,1,2,0,2,2,0,1,1,1,1,1,2,0,0,0,0,1,1,1,1,1,2,2,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,2,2,0,0,0,1,1,1,1,1,2,2,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1]",d0e5e4e364cd9e82e3526a062e49b624426cba7cc18fce0c027a2a714092149e,7944a833ddedf00a0e0630ad48f9a4cf41d1950ac92197366e5518b1d1df6c35,improved_campaign_offspring,C000074,,3,rectangular_patch:small,0.022222222222222223,"[71,72,81,82]",4,BASE-C000967,completed,valid,[],,0.8128896096928933,1.2491298412944036,B5,2026-08-08T18:25:46.941+02:00,2026-08-08T18:25:46.941+02:00,2026-08-08T18:33:14.511+02:00
107,C000107,band_supplement_300_20260808_001,4,107,"[2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,0,0,0,0,1,1,2,2,2,2,0,0,0,0,1,1,2,2,2,2,0,0,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,2,1,1,1,1,1,2,2,2,2,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,0,1,1,1,2,2,2,2,1,1,1,1,1,1,1,2,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,1,1]",c79787cd2e75d614536772b2ae7cde2ade482111852118dccb9896fae390d737,3cd7a01603b543faeb80710211247625da65cd0e64bba4667107a2b165799f15,improved_campaign_offspring,C000080,,4,connected_region_repaint:medium,0.03333333333333333,"[132,140,141,142,143,151]",6,BASE-C000732,completed,valid,[],,0.7204758663238391,2.306836457119494,B4,2026-08-08T18:25:47.047+02:00,2026-08-08T18:25:47.047+02:00,2026-08-08T18:33:14.518+02:00
108,C000108,band_supplement_300_20260808_001,4,108,"[2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,2,0,0,1,1,1,1,1,2,0,2,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1]",6ddb8999c933945870d906ed605177680ea98182fdbb625ed78fe6adc70b62c8,a99263b63240b57d6e56f7951b80db706423f9f6607f858b51620efa3469474c,improved_campaign_offspring,C000078,,5,boundary_growth:small,0.016666666666666666,"[40,50,51]",3,BASE-C000728,completed,valid,[],,0.8202347580963838,1.1864993527491667,B5,2026-08-08T18:25:47.179+02:00,2026-08-08T18:25:47.179+02:00,2026-08-08T18:33:14.525+02:00
109,C000109,band_supplement_300_20260808_001,4,109,"[2,0,0,0,0,0,1,1,1,1,2,0,0,0,0,0,0,1,1,1,2,2,2,0,0,1,1,1,1,1,2,0,2,2,0,1,1,1,1,1,2,0,0,0,0,1,1,1,1,1,2,2,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1]",2130b5fc59ce53baddaa3e0256f3284f888be04e2e4015b31b3e2f03157ee7ba,3333cc96616c1b77f33da9f18b3a13572db2e6906ee0c5ce1e6ac692c37ffd5a,improved_campaign_offspring,C000074,,6,connected_region_repaint:small,0.016666666666666666,"[76,77,87]",3,BASE-C000967,completed,valid,[],,0.7879979293442053,1.5357112980138072,B4,2026-08-08T18:33:14.697+02:00,2026-08-08T18:33:14.697+02:00,2026-08-08T18:36:22.816+02:00
110,C000110,band_supplement_300_20260808_001,4,110,"[2,2,0,0,0,0,0,0,2,2,2,2,2,0,0,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,2,2,2,2,2,1,1,2,2,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,0,2,2,2,2,0,1,1,1,1,0,0,2,2,2,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1]",ddb8990843f7cde55773eddebdac7be5b162e976354e99361791e841f17385d0,9dea372cf507874f1e978f41eb059a71ac7045efb02d58d4087beb065f3245ac,improved_campaign_offspring,,,7,connected_region_repaint:medium,0.06111111111111111,"[2,3,4,5,6,7,8,9,13,14,15,16,17,18,19,27,28,37,38]",19,BASE-C000492,completed,valid,[],,0.33468827453399275,6.618743110441776,B1,2026-08-08T18:33:14.823+02:00,2026-08-08T18:33:14.823+02:00,2026-08-08T18:36:22.816+02:00
